source_file,ui_router_state,url,controller
public/js/hims-states.js,app.assetdisposetab.condemnation,/condemnation,AssetCondemnationController
public/js/hims-states.js,app.assetdisposetab.dispose,/dispose,AssetDisposeController
public/js/hims-states.js,app.assetdisposetab.disposedasset,/disposedasset,DisposedAssetController
public/js/hims-states.js,app.assetdisposetab.disposerequest,/disposerequest,AssetDisposeRequestController
public/js/hims-states.js,app.assetgatepassreport,/assetgatepassreport,assetgatepassreportController
public/js/hims-states.js,app.assetinsurancedetailreport,/assetinsurancedetailreport,assetinsurancedetailreportController
public/js/hims-states.js,app.assetmaintenancereport,/assetmaintenancereport,assetmaintenancereportController
public/js/hims-states.js,app.assetmovementreport,/assetmovementreport,assetmovementreportController
public/js/hims-states.js,app.assetreconcile,/assetreconcile,AssetreconcileListController
public/js/hims-states.js,app.assetreconcilereport,/assetreconcilereport,assetreconcilereportController
public/js/hims-states.js,app.assetreconciles,/assetreconciles/:id,AssetreconcileFormController
public/js/hims-states.js,app.assetregtab,/assetregtab,assetRegTabController
public/js/hims-states.js,app.assetregtab.myassets,/myassets/:id,MyAssetsController
public/js/hims-states.js,app.assetregtab.mydepartmentassets,/mydepartmentassets/:id,MyDepartmentAssetsController
public/js/hims-states.js,app.assetregview,/assetregview,AssetRegViewController
public/js/hims-states.js,app.assetreports,/assetreports,assetreportsController
public/js/hims-states.js,app.assets,/assets,assetListController
public/js/hims-states.js,app.assetsummarybydepartmentreport,/assetsummarybydepartmentreport,assetsummarybydepartmentreportController
public/js/hims-states.js,app.assettab,/assettab/:id,assetTabController
public/js/hims-states.js,app.assettab.assetaccessories,/assetaccessories,assetAccessoriesListController
public/js/hims-states.js,app.assettab.assetdocuments,/assetdocuments,assetDocumentListController
public/js/hims-states.js,app.assettab.assetmaintanance,/assetmaintanance,assetMaintananceListController
public/js/hims-states.js,app.assettab.assetwarranties,/assetwarranties,assetWarrantyListController
public/js/hims-states.js,app.assettab.details,/details,assetFormController
public/js/hims-states.js,app.assettab.insurance,/insurance,assetInsuranceListController
public/js/hims-states.js,app.assettransfer,/assettransfer,assetTransferListController
public/js/hims-states.js,app.assettransfer-form,/assettransfer-form,assetTransferFormController
public/js/hims-states.js,app.assettransferdetailreport,/assettransferdetailreport,assettransferdetailreportController
public/js/hims-states.js,app.assetwarrantyexpiredreport,/assetwarrantyexpiredreport,assetwarrantyexpiredreportController
public/js/hims-states.js,app.assetwarrantyexpiryreport,/assetwarrantyexpiryreport,assetwarrantyexpiryreportController
public/js/hims-states.js,app.attachmenttypes,/attachmenttypes,attachmentTypeListController
public/js/hims-states.js,app.autoreorder,/autoreorder/:id,AutoReOrderController
public/js/hims-states.js,app.availablebedsreports,/availablebedsreports,availablebedsreportsController
public/js/hims-states.js,app.b2bbilling-form,/b2bbilling-form/:id,b2bBillingFormController
public/js/hims-states.js,app.bankstatement,/bankstatementlist/,bankstatementListController
public/js/hims-states.js,app.bankstatementform,/bankstatementform/,bankstatementFormController
public/js/hims-states.js,app.bannertab,/bannertab,bannertabController
public/js/hims-states.js,app.bannertab.banner,/banner,bannerController
public/js/hims-states.js,app.bannertab.bannerlist,/bannerlist,bannerListController
public/js/hims-states.js,app.bannertab.comments,/comments,commentsController
public/js/hims-states.js,app.barcodesetting,/barcodesetting,barcodeSettingController
public/js/hims-states.js,app.bedmanagement,/bedmanagement/:id,bedmanagementGridController
public/js/hims-states.js,app.bedmanagementtab,/bedmanagementtab/:id,BedmanagementTabController
public/js/hims-states.js,app.bedmanagementtab.dischargedpatients,/dischargedpatients/:id,DischargedPatientsController
public/js/hims-states.js,app.bedmanagementtab.floorview,/bedmanagementlist/:id,bedmanagementGridController
public/js/hims-states.js,app.bedmanagementtab.inpatient,/currentpatients/:id,currentpatienttListController
public/js/hims-states.js,app.bedreceive,/bedreceive,bedreceiveListController
public/js/hims-states.js,app.bedstatus,/bedstatus,bedstatusListController
public/js/hims-states.js,app.bedtransfer-list,/bedtransfer,bedtransferListController
public/js/hims-states.js,app.bedtransferreport,/bedtransferreport,BedTransferReportController
public/js/hims-states.js,app.bedtransferrequest,/bedtransfer/request/:id/:encounterid,bedtransferrequestFormController
public/js/hims-states.js,app.billdscnttab,/billdscnttab/:id/,BillDiscountTabController
public/js/hims-states.js,app.billdscnttab.opbills,/opbillsdscnt/:id/,OPBillDiscountController
public/js/hims-states.js,app.billdscnttab.pharmacybills,/pharmacybillsdscnt/:id/,PharmacybillDiscountController
public/js/hims-states.js,app.billingcounter-form,/billingcounter-form/:id,BillingCounterFormController
public/js/hims-states.js,app.billingcounter-list,/billingcounter-list,BillingCounterListController
public/js/hims-states.js,app.billingdashboard,/patientrevenueinfo,PatientRevenueController
public/js/hims-states.js,app.billingreportstab,/billingreportstab,BillingReportTabController
public/js/hims-states.js,app.billingreportstab.ipinvoicebillingreport,/ipinvoicebillingreport,IPBillingReportController
public/js/hims-states.js,app.billingreportstab.masterbillingreport,/masterbillingreport,MasterBillingReportController
public/js/hims-states.js,app.billingreportstab.opinvoicebillingreport,/opinvoicebillingreport,OPBillingReportController
public/js/hims-states.js,app.billingreportstab.revenuereport,/revenuereport,RevenueReportController
public/js/hims-states.js,app.billingreportstab.surgerybillingreport,/surgerybillingreport,SurgeryBillingReportController
public/js/hims-states.js,app.billingrequestlist,/billingrequestlist/:id/:tp,billingrequestlistController
public/js/hims-states.js,app.billingsdashboard,/billingsdashboard,BillingsDashboardController
public/js/hims-states.js,app.billingworkbench,/billingworkbench,billingWorkbenchListController
public/js/hims-states.js,app.billunlockapproval,/billunlockapproval,billunlockrequestlistController
public/js/hims-states.js,app.bookappointment,/bookappointment,bookappointmentController
public/js/hims-states.js,app.bookfeedbackvirtualappointment,/bookfeedbackvirtualappointment,BookFeedbackVirtualAppointmentController
public/js/hims-states.js,app.bulkCheckout,/bulkCheckout,bulkCheckoutController
public/js/hims-states.js,app.cancelreport,/cancelreport,CancelReportController
public/js/hims-states.js,app.candidateform,/candidateform,candidateformController
public/js/hims-states.js,app.candidatelist,/candidatelist,candidateListController
public/js/hims-states.js,app.cardmaster,/cardmasters,cardMasterListController
public/js/hims-states.js,app.carepaths,/carepaths,carepathListController
public/js/hims-states.js,app.carepathtab,/carepath/:id,carepathTabController
public/js/hims-states.js,app.carepathtab.carepathassesments,/carepathassesments,carepathassesmentsListController
public/js/hims-states.js,app.carepathtab.carepathclinicalorders,/carepathclinicalorders,carepathclinicalordersListController
public/js/hims-states.js,app.carepathtab.carepathprescription,/carepathprescription/:carepathprescriptionid,carepathprescriptionFormController
public/js/hims-states.js,app.carepathtab.details,/details,carepathFormController
public/js/hims-states.js,app.carepathtab.prescriptions,/carepathprescriptions,carepathprescriptionListController
public/js/hims-states.js,app.carepathtab.procedueres,/carepathprocedueres,carepathProceduereListController
public/js/hims-states.js,app.carepathtab.sections,/carepathsections,carepathSectionListController
public/js/hims-states.js,app.cashcounter,/cashcounter,CashCounterController
public/js/hims-states.js,app.cashcounterlist,/cashcounterlist,cashcounterlistController
public/js/hims-states.js,app.cashsubmission-form,/cashsubmission-form/:id,CashSubmissionFormController
public/js/hims-states.js,app.cashsubmission-list,/cashsubmission-list,CashSubmissionListController
public/js/hims-states.js,app.categorytypes,/categorytypes,categoryTypeListController
public/js/hims-states.js,app.cathlabdashboard,/cathlabdashboard,CathlabDashboardController
public/js/hims-states.js,app.cathlabentry-form,/cathlabentryform,CathlabentryFormController
public/js/hims-states.js,app.cathlabentrylist,/cathlabentrylist,cathlabentrylistController
public/js/hims-states.js,app.cathlabentryreports,/cathlabentryreports,cathlabentryreportController
public/js/hims-states.js,app.cathlabreports,/cathlabreports,cathlabreportsController
public/js/hims-states.js,app.cathlabscheduleform,/cathlabscheduleform,cathlabscheduleFormController
public/js/hims-states.js,app.cathlabschedulelist,/cathlabschedulelist,cathlabscheduleListController
public/js/hims-states.js,app.cathlabschedulereport,/cathlabschedulereport,cathlabschedulereportController
public/js/hims-states.js,app.cathlabsummarybyanaesthetist,/cathlabsummarybyanaesthetist,cathlabsummarybyanaesthetistController
public/js/hims-states.js,app.cathlabsummarybyprocedure,/cathlabsummarybyprocedure,cathlabsummarybyprocedureController
public/js/hims-states.js,app.cathlabsummarybysurgeon,/cathlabsummarybysurgeon,cathlabsummarybysurgeonController
public/js/hims-states.js,app.checklist,/CheckList,checklistController
public/js/hims-states.js,app.checklist-form,/ClaimCheckList/:id,checklistFormController
public/js/hims-states.js,app.chiefcomplaints,/chiefcomplaints,chiefComplaintListController
public/js/hims-states.js,app.citymaster,/citymasters,cityMasterListController
public/js/hims-states.js,app.claimmanagement-listtab,/claimmanagement-listtab/:id,claimManagementTabController
public/js/hims-states.js,app.claimmanagement-listtab.newreceipts,/newreceipts,newReceiptformListController
public/js/hims-states.js,app.claimmanagement-listtab.receivedreceipts,/receivedreceipts,receivedreceiptsListController
public/js/hims-states.js,app.claimprocess,/claimprocess,claimprocessController
public/js/hims-states.js,app.claimprocessform,/claimprocessform,claimprocessFormController
public/js/hims-states.js,app.claimreceipts,/claimreceipts,ClaimReceiptformListController
public/js/hims-states.js,app.claimsubmission-form,/ClaimSubmissionform/:id,claimsubmissionFormController
public/js/hims-states.js,app.claimsubmission-list,/ClaimSubmissionlist,claimsubmissionController
public/js/hims-states.js,app.clinicalapnmntbilling,/clinicalapnmntbilling,ClinicalApnmntBillingController
public/js/hims-states.js,app.clinicaldashboard,/clinicaldashboard,clinicaldashboardController
public/js/hims-states.js,app.clinicaldischarge,/clinicaldischarge,clinicaldischargeListController
public/js/hims-states.js,app.clinicalremarks,/clinicalremarks,ClinicalRemarkListController
public/js/hims-states.js,app.collectiondetailbyallcashierreport,/collectiondetailbyallcashierreport,collectiondetailbyallcashierreportController
public/js/hims-states.js,app.collectiondetailbycashierreport,/collectiondetailbycashierreport,CollectionDetailByCashierReportController
public/js/hims-states.js,app.collectionreportbyusers,/collectionreportbyusers,CollectionReportByUsersController
public/js/hims-states.js,app.collectionreports,/collectionreports,CollectionReportController
public/js/hims-states.js,app.collectionsummaryopip,/collectionsummaryopip,CollectionSummaryOPIPController
public/js/hims-states.js,app.commondashboard,/commondashboard,CommonDashboardController
public/js/hims-states.js,app.confirmorder,/confirmorder,confirmorderController
public/js/hims-states.js,app.consignment,/consignment,consignmentListController
public/js/hims-states.js,app.consignmentbilling,/consignmentbilling,ConsignmentBillingController
public/js/hims-states.js,app.consignmentform,/consignment/:id,consignmentFormController
public/js/hims-states.js,app.consignmentgrn,/consignmentgrnlist,ConsignmentGRNsListController
public/js/hims-states.js,app.consignmentgrnform,/consignmentgrnform/:id,ConsignmentGRNFormController
public/js/hims-states.js,app.consignmentinvoice,/consignmentinvoice,ConsignmentInvoiceListController
public/js/hims-states.js,app.consignmentinvoiceform,/consignmentinvoiceform/:id,ConsignmentInvoiceFormController
public/js/hims-states.js,app.consignmentpo,/consignmentpo,ConsignmentPOController
public/js/hims-states.js,app.consignmentpoform,/consignmentpoform,ConsignmentPOFormController
public/js/hims-states.js,app.consignmentpurchaseorder-amendment,/consignmentpurchaseorder-amendment/:id,consignmentpurchaseOrderAmendController
public/js/hims-states.js,app.consignmentstock,/consignmentstock,ConsignmentStockController
public/js/hims-states.js,app.consolidatedbills,/consolidatedbills/:id,pharmacybilldetailsController
public/js/hims-states.js,app.consolidategstreportfordeepam,/consolidategstreportfordeepam,consolidategstreportfordeepamController
public/js/hims-states.js,app.consolidateinputgstsummary,/consolidateinputgstsummary,consolidateinputgstsummaryController
public/js/hims-states.js,app.consolidateoutputgstsummary,/consolidateoutputgstsummary,consolidateoutputgstsummaryController
public/js/hims-states.js,app.consolidatepayment,/consolidatepayment,consolidatepaymentController
public/js/hims-states.js,app.consolidatepurchasegstreport,/consolidatepurchasegstreport,ConsolidatePurchaseGSTReportController
public/js/hims-states.js,app.consolidatesalesgstreport,/consolidatesalesgstreport,ConsolidateSalesGSTReportController
public/js/hims-states.js,app.consolidatetab,/consolidatetab,ConsolidateTabController
public/js/hims-states.js,app.consolidatetab.allconsolidatedbills,/allconsolidatedbills/,allconsolidatedbillsController
public/js/hims-states.js,app.consolidatetab.opconsolidatedbills,/opconsolidatedbills/,opbilldetailsController
public/js/hims-states.js,app.consolidatetab.pharmacyconsolidatedbills,/pharmacyconsolidatedbills/,pharmabilldetailsController
public/js/hims-states.js,app.costs,/manageprocedurecost,costListController
public/js/hims-states.js,app.costtab,/costtab/:id,costTabController
public/js/hims-states.js,app.costtab.consumables,/consumables,consumablesListController
public/js/hims-states.js,app.costtab.details,/details,costFormController
public/js/hims-states.js,app.costtab.labourcosts,/labourcosts,labourCostListController
public/js/hims-states.js,app.costtab.notionalrents,/notionalrents,notionalrentListController
public/js/hims-states.js,app.costtab.powercosts,/powercosts,powerCostListController
public/js/hims-states.js,app.countrymaster,/countrymasters,countryMasterListController
public/js/hims-states.js,app.covidstatisticsreport,/covidstatisticsreport,covidstatisticsreportController
public/js/hims-states.js,app.createorderdashboard,/createorderdashboard,createorderDashboardController
public/js/hims-states.js,app.creditapprovaltab,/creditapproval,CreditTabController
public/js/hims-states.js,app.creditapprovaltab.creditapproval,/creditapprequestlist,creditapprequestlistController
public/js/hims-states.js,app.creditnote,/creditnote:id,creditnoteFormController
public/js/hims-states.js,app.creditnotes,/creditnotes,creditnoteListController
public/js/hims-states.js,app.crmdashboard,/crmdashboard,CRMDashBoardController
public/js/hims-states.js,app.currentinpatients,/currentinpatients,currentinpatientsListController
public/js/hims-states.js,app.currentoccupancyreport,/currentoccupancyreport,CurrentOccupancyReportController
public/js/hims-states.js,app.currentpatients,/currentpatients/:id,currentpatienttListController
public/js/hims-states.js,app.customer-return,/customer-return/:id,customerreturnController
public/js/hims-states.js,app.customer-sales,/customer-sales/:id,customersalesController
public/js/hims-states.js,app.customermasters,/customermasters,customerMastersListController
public/js/hims-states.js,app.customermastertab,/customerMaster/:id,customerMasterTabController
public/js/hims-states.js,app.customermastertab.customermaster,/customermaster,customerMasterFormController
public/js/hims-states.js,app.customermastertab.customermastercontact,/customermastercontact/:customercontactid,customermasterContactFormController
public/js/hims-states.js,app.customermastertab.customermastercontacts,/customermastercontacts,customermasterContactListController
public/js/hims-states.js,app.daily_collection,/dailycollection,DailyCollectionListController
public/js/hims-states.js,app.dailybillreports,/dailybillreports,DailybillReportController
public/js/hims-states.js,app.dailypurchasesummary,/dailypurchasesummary,dailypurchasesummaryReportController
public/js/hims-states.js,app.dailyrevbybillingreport,/dailyrevbybillingreport,dailyrevbybillingreportController
public/js/hims-states.js,app.dailysalesandrevenuedetails,/dailysalesandrevenuedetails,dailysalesandrevenuedetailsController
public/js/hims-states.js,app.dailysalessummarybyitem,/dailysalessummarybyitem,dailysalessummarybyitemController
public/js/hims-states.js,app.dailysalessummarybyitemwithprofit,/dailysalessummarybyitemwithprofit,dailysalessummarybyitemwithprofitController
public/js/hims-states.js,app.dailystockmovementreport,/dailystockmovementreport,dailystockmovementreportController
public/js/hims-states.js,app.dailywisedoctorsharesummaryreport,/dailywisedoctorsharesummaryreport,dailywisedoctorsharesummaryreportController
public/js/hims-states.js,app.dailywiseipstatisticsreport,/dailywiseipstatisticsreport,dailywiseipstatisticsreportController
public/js/hims-states.js,app.dashboardtab,/dashboard,dashboardTabController
public/js/hims-states.js,app.dashboardtab.dashboard,/dashboard,dashboardFormController
public/js/hims-states.js,app.dashboardtab.directordashboard,/director-dashboard,directordashboardFormController
public/js/hims-states.js,app.dashboardtab.inventorydashboard,/inventorydashboard,inventorydashboardFormController
public/js/hims-states.js,app.daycarebilling,/daycarebilling,daycarebillingListController
public/js/hims-states.js,app.daycaredischargebilling,/daycaredischargebilling,DayCaredischargedpatientsListController
public/js/hims-states.js,app.daycarepatienttab,/daycarepatienttab/,daycarepatienttabController
public/js/hims-states.js,app.daycarepatienttab.daycarepatientdischarge,daycarepatientdischarge/,daycarepatientdischargeController
public/js/hims-states.js,app.daycarepatienttab.daycarepatients,daycarepatients/,daycarepatientsController
public/js/hims-states.js,app.daycarereport,/daycarereport,daycarereportController
public/js/hims-states.js,app.daycaretoadmissionpatient,/daycaretoadmissionpatient,daycaretoadmissionpatientController
public/js/hims-states.js,app.deathapproval,/deathapproval,DeathApprovalController
public/js/hims-states.js,app.defaultnoteslist,/defaultnoteslist,defaultnoteListController
public/js/hims-states.js,app.departmentlistreport,/departmentlistreport,DepartmentListReportController
public/js/hims-states.js,app.departmenttestwiserevenuereport,/departmenttestwiserevenuereport,departmenttestwiserevenuereportController
public/js/hims-states.js,app.departmentwisestatisticsreport,/departmentwisestatisticsreport,departmentwisestatisticsreportController
public/js/hims-states.js,app.dept,/dept,deptFormController
public/js/hims-states.js,app.depts,/depts,deptListController
public/js/hims-states.js,app.deseasedpatientreport,/deseasedpatientreport,deseasedpatientreportController
public/js/hims-states.js,app.detailbillcancelrequest,/detailbillcancelrequest/:id/:tp,detailipbillingrequestlistController
public/js/hims-states.js,app.devicemanufature,/devicemanufature,devicemanufactureListController
public/js/hims-states.js,app.deviceparameter,/deviceparameter,DeviceParameterListController
public/js/hims-states.js,app.diagnosis,/diagnosis,diagnosisListController
public/js/hims-states.js,app.diagnosiscoding,/diagnosiscoding,diagnosiscodingsController
public/js/hims-states.js,app.diagnosisform,/diagnosisform,diagnosisFormController
public/js/hims-states.js,app.diagnosissummaryforippatient,/diagnosissummaryforippatient,DiagnosisSummaryforIPPatientController
public/js/hims-states.js,app.dietbilling,/dietbilling/:id/:tp,dietBillingListController
public/js/hims-states.js,app.dietdashboard,/dietdashboard,dietdashboardController
public/js/hims-states.js,app.dietitems,/dietitems,dietitemListController
public/js/hims-states.js,app.dietreport,/dietreport,dietreportController
public/js/hims-states.js,app.direct-pharmacy-returns,/direct-pharmacy-returns/:id,directpharmacyreturnsController
public/js/hims-states.js,app.directbilling,/directbilling/:id/:tp,directBillingListController
public/js/hims-states.js,app.directbillreport,/directbillreport,DirectBillReportController
public/js/hims-states.js,app.directpharmacy-sales,/directpharmacy-sales/:id,pharmacydirectsalesController
public/js/hims-states.js,app.discharged-patients,/discharged-patients,dischargedpatientsbillingListController
public/js/hims-states.js,app.dischargenotes,/dischargenotes,dischargenoteListController
public/js/hims-states.js,app.dischargenotes,/dischargenotes,consultationsController
public/js/hims-states.js,app.dischargesummary-form,/dischargesummary-form/:id,dischargesummaryFormController
public/js/hims-states.js,app.dischargesummarys,/dischargesummarys,dischargesummaryListController
public/js/hims-states.js,app.discountapproval,/discountapprequestlist,discountapprequestlistController
public/js/hims-states.js,app.discountreports,/discountreports,DiscountReportController
public/js/hims-states.js,app.dispenseworklisttab,/dispenseworklisttab/:id,DispenseWorkListTabController
public/js/hims-states.js,app.dispenseworklisttab.dispenseworklists,/dispenseworklists,DispenseWorkListController
public/js/hims-states.js,app.dispenseworklisttab.patientdispenses,/patientdispenses,PatientDispenseListController
public/js/hims-states.js,app.districtmaster,/districtmasters,districtMasterListController
public/js/hims-states.js,app.division,/division,divisionlistController
public/js/hims-states.js,app.divisionform,/divisionform,divisionformController
public/js/hims-states.js,app.docdischargedpatient,/dashboarddischarge/:id,DischargedPatientsController
public/js/hims-states.js,app.doctorconsultant,/doctorconsultant,doctorconsultantController
public/js/hims-states.js,app.doctorconsultationtab,/doctorconsultationtab,DoctorConsultationTabController
public/js/hims-states.js,app.doctorconsultationtab.currentpatient-multi,/currentpatient-multi,DoccurrentpatientmultiController
public/js/hims-states.js,app.doctorconsultationtab.currentpatient-previous,/currentpatient-previous,DocPreviousPatientsController
public/js/hims-states.js,app.doctorconsultationtab.currentpatient-single,/currentpatientsingle,DoccurrentpatientsingleController
public/js/hims-states.js,app.doctordashboard,/doctordashboard,doctorDashboardController
public/js/hims-states.js,app.doctorfeedbackconfirmorder,/doctorfeedbackconfirmorder,doctorfeedbackconfirmorderController
public/js/hims-states.js,app.doctorinvoice,/doctorinvoice/:id,doctorInvoiceFormController
public/js/hims-states.js,app.doctorinvoicereport,/doctorinvoicereport,DoctorInvoiceReportController
public/js/hims-states.js,app.doctorinvoices,/doctorinvoices,doctorInvoiceListController
public/js/hims-states.js,app.doctorinvtds,/doctortdsreports,doctorInvoiceTdsController
public/js/hims-states.js,app.doctorlist,/doctorlist,DoctorListController
public/js/hims-states.js,app.doctorlistreport,/doctorlistreport,DoctorListReportController
public/js/hims-states.js,app.doctoronboard,/doctoronboard,DoctoronboardController
public/js/hims-states.js,app.doctorpayment,/doctorpayment/:id,doctorPaymentFormController
public/js/hims-states.js,app.doctorpaymentmodify,/doctorpaymentmodify/,drpaymentmodifylistController
public/js/hims-states.js,app.doctorpaymentmodifylistnepal,/doctorpaymentmodifylistnepal/,doctorpaymentnepalController
public/js/hims-states.js,app.doctorpaymentmodifynepal,/doctorpaymentmodifynepal/,drpaymentmodifynepallistController
public/js/hims-states.js,app.doctorpaymentreport,/doctorpaymentreport,DoctorPaymentReportController
public/js/hims-states.js,app.doctorpayments,/doctorpayments,doctorPaymentListController
public/js/hims-states.js,app.doctorpayoutapprovalforIP,/doctorpayoutapprovalip,doctorPayoutApprovalIPListController
public/js/hims-states.js,app.doctorpayoutforIP,/doctorpayoutip,doctorPayoutIPListController
public/js/hims-states.js,app.doctorpayoutforOP,/doctorpayoutop,doctorPayoutOPListController
public/js/hims-states.js,app.doctorreferralfeereport,/doctorreferralfeereport,doctorreferralfeereportController
public/js/hims-states.js,app.doctorreport,/doctorreport,doctorreportController
public/js/hims-states.js,app.doctorrevenuereport,/doctorrevenuereport,DoctorRevenueReportController
public/js/hims-states.js,app.doctorselectInfo,/doctorselectInfo,doctorselectInfoController
public/js/hims-states.js,app.doctorsharereferperformdetailsreport,/doctorsharereferperformdetailsreport,doctorsharereferperformdetailsreportController
public/js/hims-states.js,app.doctorsharesummaryreport,/doctorsharesummaryreport,doctorsharesummaryreportController
public/js/hims-states.js,app.doctortab,/doctortab,DoctorTabController
public/js/hims-states.js,app.doctortab.doccategorymap,/doccategorymap,DoctorCategorymapController
public/js/hims-states.js,app.doctortab.docconsultcharges,/docconsultcharges,DoctorConsultChargesController
public/js/hims-states.js,app.doctortab.docsessions,/docsessions,DoctorSessionListController
public/js/hims-states.js,app.doctortab.doctorform,/doctorform,DoctorFormController
public/js/hims-states.js,app.documentdashboard,/documentdashboard,documentdashboardController
public/js/hims-states.js,app.documentsform,/documentform/:id/:isViewMode,DocumentsFormController
public/js/hims-states.js,app.documentslist,/documentslist,DocumentsListController
public/js/hims-states.js,app.drfeemapping,/drfeemapping/,doctorShareListController
public/js/hims-states.js,app.drfeemappingform,/drfeemappingform,doctorShareFormController
public/js/hims-states.js,app.drshareitemwisecollectionsummaryip,/drshareitemwisecollectionsummaryip,drshareitemwisecollectionsummaryipController
public/js/hims-states.js,app.drshareitemwisecollectionsummaryop,/drshareitemwisecollectionsummaryop,drshareitemwisecollectionsummaryopController
public/js/hims-states.js,app.drsharerevenuesummarybycategory,/drsharerevenuesummarybycategory,drsharerevenuesummarybycategoryController
public/js/hims-states.js,app.drsharerevenuesummarybydepartment,/drsharerevenuesummarybydepartment,drsharerevenuesummarybydepartmentController
public/js/hims-states.js,app.drsharerevenuesummarybydoctor,/drsharerevenuesummarybydoctor,drsharerevenuesummarybydoctorController
public/js/hims-states.js,app.drugfrequencies,/drugfrequencies,drugFrequencyListController
public/js/hims-states.js,app.drugfrequencycategory,/drugfrequencycategory/:drugfrequencyid/:id,drugFrequencyCategoryFormController
public/js/hims-states.js,app.drugfrequencytab,/drugfrequencytab/:id,drugFrequencyTabController
public/js/hims-states.js,app.drugfrequencytab.details,/details,drugFrequencyFormController
public/js/hims-states.js,app.drugfrequencytab.frequencycategories,/categories,drugFrequencyCategoryListController
public/js/hims-states.js,app.drugs,/drugs,drugListController
public/js/hims-states.js,app.drugtab,/drug/:id,drugTabController
public/js/hims-states.js,app.drugtab.details,/details,drugFormController
public/js/hims-states.js,app.drugtab.dosagelimit,/dosagelimit/:dosagelimitid,dosageLimitFormController
public/js/hims-states.js,app.drugtab.dosagelimits,/dosagelimits,dosageLimitListController
public/js/hims-states.js,app.drugtab.drugalert,/drugalert/:drugalertid,drugAlertFormController
public/js/hims-states.js,app.drugtab.drugalerts,/drugalerts,drugAlertListController
public/js/hims-states.js,app.drugtab.drugdiagnosismap,/drugdiagnosismap,drugDiagnosisMapController
public/js/hims-states.js,app.drugtab.druginstructions,/druginstructions,drugInstructionListController
public/js/hims-states.js,app.drugtab.drugtallman,/drugtallman,drugTallManFormController
public/js/hims-states.js,app.dummyvisits,/additionalvisittab,dummyVisittabController
public/js/hims-states.js,app.dummyvisits.additionaliplaborder,/additionaliplaborder,dummyIPLabOrderController
public/js/hims-states.js,app.dummyvisits.additionalipvisit,/additionalipvisit,dummyIPVisitsController
public/js/hims-states.js,app.dummyvisits.additionalopvisit,/additionalopvisit,dummyOPVisitsController
public/js/hims-states.js,app.einvoice,/einvoice/,einvoiceListController
public/js/hims-states.js,app.einvoiceform,/einvoiceform/,einvoiceFormController
public/js/hims-states.js,app.emergencypatientreport,/emergencypatientreport,emergencypatientreportController
public/js/hims-states.js,app.emergencypatienttab,/emergencypatienttab/,EmergencyPatienttabController
public/js/hims-states.js,app.emergencypatienttab.emergencypatientlist,emergencypatientlist/,EmergencyPatientlistController
public/js/hims-states.js,app.emergencypatienttab.previousemergencypatientslist,previousemergencypatientslist/,PreviousEmergencyPatientslistController
public/js/hims-states.js,app.encdocupdate,/encdocupdate,encounterupdateListController
public/js/hims-states.js,app.estimationbillingForm,/estimationbillingform/:id,estimationbillingFormController
public/js/hims-states.js,app.estimationbillingList,/estimationbillinglist,estimationbillingListController
public/js/hims-states.js,app.eventdashboardtab,/eventdashboardtab/:id,eventdashboardTabController
public/js/hims-states.js,app.eventlogs,/eventlogs,outboundAllListController
public/js/hims-states.js,app.eventtemplate,/eventtemplate/:id,eventTemplateFormController
public/js/hims-states.js,app.eventtemplates,/eventtemplates,eventTemplateListController
public/js/hims-states.js,app.examinationmaster,/examinationmaster,ExaminationMasterListController
public/js/hims-states.js,app.exceluploads,/exceluploads,ExcelUploadsController
public/js/hims-states.js,app.executableprocedureslist,/executableprocedureslist,ExecutableProceduresListController
public/js/hims-states.js,app.expiryandnonmovements,/expiryandnonmovements/:id,ManageExpiryNonMovementController
public/js/hims-states.js,app.externallaborders,/externallaborders/:tp,ExternalOrdersListController
public/js/hims-states.js,app.externalprovider,/externalprovider,externalProviderListController
public/js/hims-states.js,app.externalprovidertab,/externalprovidertab/:id,externalProviderTabController
public/js/hims-states.js,app.externalprovidertab.externalproviders,/externalproviders,externalProviderFormController
public/js/hims-states.js,app.externalprovidertab.pricemapping,/pricemapping,priceMappingListController
public/js/hims-states.js,app.extravasationdetailed-form,/extravasationdetailed-form:id,ExtravasationDetailedFormController
public/js/hims-states.js,app.extravasationdetailed-list,/extravasationdetailed-list,ExtravasationDetailedListController
public/js/hims-states.js,app.facilityitemmasters,/facilityitemmasters,facilityitemMastersListController
public/js/hims-states.js,app.facilityitemmastertab,/facilityitemmastertab/:id,facilityitemMasterTabController
public/js/hims-states.js,app.facilityitemmastertab.facilitycssdgroupitems,/facilitycssdgroupitems,facilitycssdgroupitemsController
public/js/hims-states.js,app.facilityitemmastertab.facilitycssdsetup,/facilitycssdsetup,facilitycssdsetupController
public/js/hims-states.js,app.facilityitemmastertab.facilityitemmaster,/facilityitemmaster/:id,facilityitemMasterFormController
public/js/hims-states.js,app.facilityitemmastertab.facilityitemmastercontract,/facilityitemmastercontractlist,facilityitemmasterContractListController
public/js/hims-states.js,app.facilityitemmastertab.facilityitemmastercustomermappings,/facilityitemmastercustomermappings,facilityitemmasterCustomerMapListController
public/js/hims-states.js,app.facilityitemmastertab.facilityitemmasterfacilitymapping,"/facilityitemmasterfacilitymapping/:ItemCode, ItemName",facilityitemmasterFacilityMapController
